Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2014-01-02 00:00:00-05:00,27.782365798950195,27.839401245117188,27.603036880493164,27.724082946777344,27.593387603759766,73129082,0.0,0.0
2014-01-03 00:00:00-05:00,27.77090835571289,27.81897735595703,27.520097732543945,27.521841049194336,27.392099380493164,66917888,0.0,0.0
2014-01-06 00:00:00-05:00,27.721343994140625,27.867046356201172,27.557706832885742,27.828691482543945,27.6975040435791,71037271,0.0,0.0
2014-01-07 00:00:00-05:00,28.019973754882812,28.385852813720703,27.924333572387695,28.36517906188965,28.231464385986328,102486711,0.0,0.0
2014-01-08 00:00:00-05:00,28.543014526367188,28.575891494750977,28.226449966430664,28.424209594726562,28.290212631225586,90036218,0.0,0.0
2014-01-09 00:00:00-05:00,28.4792537689209,28.498680114746094,28.03392219543457,28.150484085083008,28.017778396606445,83692529,0.0,0.0
2014-01-10 00:00:00-05:00,28.37066078186035,28.37066078186035,27.951480865478516,28.148990631103516,28.016292572021484,86061375,0.0,0.0
2014-01-13 00:00:00-05:00,28.05658721923828,28.5656795501709,27.824954986572266,27.969663619995117,27.837812423706055,97118665,0.0,0.0
2014-01-14 00:00:00-05:00,28.34251594543457,28.66754722595215,28.096935272216797,28.627695083618164,28.492740631103516,99676216,0.0,0.0
2014-01-15 00:00:00-05:00,28.717111587524414,28.767173767089844,28.48797035217285,28.60826873779297,28.473405838012695,78300393,0.0,0.0
2014-01-16 00:00:00-05:00,28.620223999023438,28.840150833129883,28.59282684326172,28.79755973815918,28.661806106567383,67608467,0.0,0.0
2014-01-17 00:00:00-05:00,28.813251495361328,28.907398223876953,28.49818229675293,28.655841827392578,28.520753860473633,108457005,0.0,0.0
2014-01-21 00:00:00-05:00,28.91486930847168,28.9913330078125,28.675018310546875,28.983861923217773,28.847230911254883,79492846,0.0,0.0
2014-01-22 00:00:00-05:00,29.056339263916016,29.088220596313477,28.863313674926758,29.016738891601562,28.87994956970215,63091600,0.0,0.0
2014-01-23 00:00:00-05:00,28.891706466674805,28.953723907470703,28.751482009887695,28.894197463989258,28.757986068725586,78256228,0.0,0.0
2014-01-24 00:00:00-05:00,28.667795181274414,28.73105812072754,27.97016143798828,27.990833282470703,27.8588809967041,156283602,0.0,0.0
2014-01-27 00:00:00-05:00,28.047372817993164,28.057334899902344,26.955713272094727,27.427942276000977,27.29864501953125,174796734,0.0,0.0
2014-01-28 00:00:00-05:00,27.65434455871582,28.038654327392578,27.644880294799805,27.970409393310547,27.838552474975586,88739375,0.0,0.0
2014-01-29 00:00:00-05:00,27.873523712158203,27.939027786254883,27.382862091064453,27.56966209411621,27.439693450927734,95552818,0.0,0.0
2014-01-30 00:00:00-05:00,28.51810646057129,28.70465850830078,28.076013565063477,28.27875328063965,28.145442962646484,204419353,0.0,0.0
2014-01-31 00:00:00-05:00,29.174396514892578,29.5527286529541,28.670785903930664,29.413999557495117,29.27533721923828,223486554,0.0,0.0
2014-02-03 00:00:00-05:00,29.36991310119629,29.43267822265625,28.194570541381836,28.229936599731445,28.09685707092285,183449044,0.0,0.0
2014-02-04 00:00:00-05:00,28.3435115814209,28.767173767089844,28.319103240966797,28.347745895385742,28.214111328125,112897588,0.0,0.0
2014-02-05 00:00:00-05:00,28.477758407592773,28.66181755065918,28.095191955566406,28.47327423095703,28.339046478271484,96139007,0.0,0.0
2014-02-06 00:00:00-05:00,28.670785903930664,28.895692825317383,28.581619262695312,28.890710830688477,28.7545166015625,78155853,0.0,0.0
2014-02-07 00:00:00-05:00,29.081743240356445,29.337535858154297,28.905654907226562,29.326078414916992,29.187829971313477,105843245,0.0,0.0
2014-02-10 00:00:00-05:00,29.185604095458984,29.449615478515625,29.116365432739258,29.2137508392334,29.076032638549805,78099643,0.0,0.0
2014-02-11 00:00:00-05:00,29.394073486328125,29.685482025146484,29.195817947387695,29.643388748168945,29.503646850585938,82339476,0.0,0.0
2014-02-12 00:00:00-05:00,29.613998413085938,29.638906478881836,29.424211502075195,29.55646514892578,29.417131423950195,69238554,0.0,0.0
2014-02-13 00:00:00-05:00,29.408519744873047,29.885482788085938,29.381370544433594,29.885482788085938,29.744600296020508,73731331,0.0,0.0
2014-02-14 00:00:00-05:00,29.77863121032715,29.997312545776367,29.70864486694336,29.95771026611328,29.816484451293945,87795852,0.0,0.0
2014-02-18 00:00:00-05:00,29.923091888427734,30.208520889282227,29.88797378540039,30.15895652770996,30.016782760620117,84672187,0.0,0.0
2014-02-19 00:00:00-05:00,30.019977569580078,30.117612838745117,29.825706481933594,29.94625473022461,29.805084228515625,84459392,0.0,0.0
2014-02-20 00:00:00-05:00,29.96617889404297,30.059579849243164,29.893451690673828,29.990339279174805,29.848960876464844,68287001,0.0,0.0
2014-02-21 00:00:00-05:00,30.08249282836914,30.133800506591797,29.958707809448242,29.98236846923828,29.841028213500977,74771214,0.0,0.0
2014-02-24 00:00:00-05:00,30.021472930908203,30.390090942382812,30.014995574951172,30.199554443359375,30.05718994140625,67223027,0.0,0.0
2014-02-25 00:00:00-05:00,30.284984588623047,30.498184204101562,30.147499084472656,30.386104583740234,30.242860794067383,57763704,0.0,0.0
2014-02-26 00:00:00-05:00,30.48573112487793,30.607276916503906,30.230688095092773,30.39034080505371,30.2470760345459,79585191,0.0,0.0
2014-02-27 00:00:00-05:00,30.346006393432617,30.4914608001709,30.311634063720703,30.36642837524414,30.223278045654297,50588912,0.0,0.0
2014-02-28 00:00:00-05:00,30.394573211669922,30.490463256835938,30.042892456054688,30.277761459350586,30.13503074645996,92890878,0.0,0.0
2014-03-03 00:00:00-05:00,30.05609130859375,30.083240509033203,29.69220542907715,29.954971313476562,29.813758850097656,84507572,0.0,0.0
2014-03-04 00:00:00-05:00,30.261571884155273,30.286479949951172,30.12458610534668,30.25933074951172,30.11668586730957,58928052,0.0,0.0
2014-03-05 00:00:00-05:00,30.2628173828125,30.462818145751953,30.172157287597656,30.3427677154541,30.19972801208496,49597208,0.0,0.0
2014-03-06 00:00:00-05:00,30.44289207458496,30.539281845092773,30.35123634338379,30.376392364501953,30.23319435119629,50914126,0.0,0.0
2014-03-07 00:00:00-05:00,30.555471420288086,30.560203552246094,30.17290496826172,30.2563419342041,30.11370849609375,60831159,0.0,0.0
2014-03-10 00:00:00-04:00,30.278757095336914,30.32732582092285,29.98984146118164,30.1761417388916,30.03388786315918,48766105,0.0,0.0
2014-03-11 00:00:00-04:00,30.23093605041504,30.24463653564453,29.804285049438477,29.887723922729492,29.746828079223633,68776830,0.0,0.0
2014-03-12 00:00:00-04:00,29.798309326171875,30.0834903717041,29.494199752807617,30.069791793823242,29.92803955078125,78866507,0.0,0.0
2014-03-13 00:00:00-04:00,30.085979461669922,30.149492263793945,29.508394241333008,29.615493774414062,29.47588348388672,94175675,0.0,0.0
2014-03-14 00:00:00-04:00,29.439403533935547,29.66057586669922,29.203786849975586,29.210512161254883,29.072811126708984,92099924,0.0,0.0
2014-03-17 00:00:00-04:00,29.37116050720215,29.81499671936035,29.34276580810547,29.69120979309082,29.551240921020508,86808163,0.0,0.0
2014-03-18 00:00:00-04:00,29.755220413208008,30.175146102905273,29.715120315551758,30.168420791625977,30.026203155517578,72872123,0.0,0.0
2014-03-19 00:00:00-04:00,30.18187141418457,30.186603546142578,29.748743057250977,29.869293212890625,29.728485107421875,64757822,0.0,0.0
2014-03-20 00:00:00-04:00,29.88672637939453,30.1273250579834,29.77240562438965,29.817237854003906,29.676673889160156,67640587,0.0,0.0
2014-03-21 00:00:00-04:00,30.045133590698242,30.127824783325195,29.45086097717285,29.46555519104004,29.326650619506836,128821050,0.0,0.0
2014-03-24 00:00:00-04:00,29.494199752807617,29.511882781982422,28.541767120361328,28.840150833129883,28.704195022583008,121939352,0.0,0.0
2014-03-25 00:00:00-04:00,29.041147232055664,29.13678741455078,28.567920684814453,28.859825134277344,28.723777770996094,96769361,0.0,0.0
2014-03-26 00:00:00-04:00,28.941768646240234,29.17987632751465,28.181867599487305,28.193574905395508,28.0606689453125,103586819,0.0,0.0
2014-03-27 00:00:00-04:00,28.322240829467773,28.322240829467773,27.5703067779541,27.846546173095703,27.715274810791016,262719,0.0,2.002
2014-03-28 00:00:00-04:00,27.983171463012695,28.243955612182617,27.857019424438477,27.92283821105957,27.791208267211914,824257,0.0,0.0
2014-03-31 00:00:00-04:00,28.26689338684082,28.27237892150879,27.7702579498291,27.77225112915039,27.641328811645508,216593,0.0,0.0
2014-04-01 00:00:00-04:00,27.859012603759766,28.344680786132812,27.859012603759766,28.28035545349121,28.147037506103516,158434,0.0,0.0
2014-04-02 00:00:00-04:00,29.917362213134766,30.15869903564453,28.03253746032715,28.27237892150879,28.13909912109375,2942055,0.0,0.0
2014-04-03 00:00:00-04:00,28.414487838745117,29.283601760864258,28.129270553588867,28.40900230407715,28.27507781982422,101983228,0.0,0.0
2014-04-04 00:00:00-04:00,28.653831481933594,28.809404373168945,27.075664520263672,27.082645416259766,26.954975128173828,127386783,0.0,0.0
2014-04-07 00:00:00-04:00,26.96297264099121,27.348913192749023,26.28533363342285,26.83382797241211,26.70733070373535,88033033,0.0,0.0
2014-04-08 00:00:00-04:00,27.05571937561035,27.674020767211914,27.0063533782959,27.669034957885742,27.538599014282227,63024560,0.0,0.0
2014-04-09 00:00:00-04:00,27.904388427734375,28.19110107421875,27.571802139282227,28.129770278930664,27.997163772583008,66616395,0.0,0.0
2014-04-10 00:00:00-04:00,28.172651290893555,28.172651290893555,26.92108726501465,26.97344398498535,26.846288681030273,80737057,0.0,0.0
2014-04-11 00:00:00-04:00,26.554594039916992,26.92607307434082,26.254417419433594,26.457361221313477,26.332637786865234,78496923,0.0,0.0
2014-04-14 00:00:00-04:00,26.83881378173828,27.130512237548828,26.40550422668457,26.553098678588867,26.42792510986328,51501009,0.0,0.0
2014-04-15 00:00:00-04:00,26.76750946044922,26.848787307739258,25.852022171020508,26.74856185913086,26.622467041015625,77101101,0.0,0.0
2014-04-16 00:00:00-04:00,27.075664520263672,27.773746490478516,26.92607307434082,27.750810623168945,27.619991302490234,97865955,0.0,0.0
2014-04-17 00:00:00-04:00,27.365367889404297,27.3997745513916,26.484785079956055,26.73160743713379,26.6055908203125,136190888,0.0,0.0
2014-04-21 00:00:00-04:00,26.73160743713379,26.761526107788086,26.208045959472656,26.358631134033203,26.234373092651367,51334553,0.0,0.0
2014-04-22 00:00:00-04:00,26.359630584716797,26.787954330444336,26.30328369140625,26.667285919189453,26.54157257080078,47307527,0.0,0.0
2014-04-23 00:00:00-04:00,26.616424560546875,26.62041473388672,26.24045753479004,26.27486228942871,26.150999069213867,41046384,0.0,0.0
2014-04-24 00:00:00-04:00,26.43093490600586,26.50971794128418,26.034521102905273,26.186105728149414,26.06266212463379,37663121,0.0,0.0
2014-04-25 00:00:00-04:00,26.05396842956543,26.163169860839844,25.700439453125,25.73833465576172,25.617000579833984,42007014,0.0,0.0
2014-04-28 00:00:00-04:00,25.788198471069336,25.8590030670166,25.0711669921875,25.78670310974121,25.66514015197754,66710653,0.0,0.0
2014-04-29 00:00:00-04:00,25.77423667907715,26.400516510009766,25.745315551757812,26.31275749206543,26.188716888427734,53981801,0.0,0.0
2014-04-30 00:00:00-04:00,26.307771682739258,26.327716827392578,26.054466247558594,26.260900497436523,26.137104034423828,35023895,0.0,0.0
2014-05-01 00:00:00-04:00,26.28333854675293,26.57354164123535,26.12228012084961,26.49475860595703,26.369857788085938,38110345,0.0,0.0
2014-05-02 00:00:00-04:00,26.61492919921875,26.626895904541016,26.20854377746582,26.32422637939453,26.200130462646484,33770463,0.0,0.0
2014-05-05 00:00:00-04:00,26.169153213500977,26.372594833374023,25.994632720947266,26.3182430267334,26.194175720214844,20482080,0.0,0.0
2014-05-06 00:00:00-04:00,26.18959617614746,26.26837921142578,25.6824893951416,25.686477661132812,25.56538963317871,33780490,0.0,0.0
2014-05-07 00:00:00-04:00,25.718889236450195,25.763267517089844,25.096099853515625,25.428186416625977,25.308317184448242,64486563,0.0,0.0
2014-05-08 00:00:00-04:00,25.353391647338867,25.790691375732422,25.25316619873047,25.480045318603516,25.35993003845215,40426688,0.0,0.0
2014-05-09 00:00:00-04:00,25.467578887939453,25.923826217651367,25.140975952148438,25.86548614501953,25.743555068969727,48789585,0.0,0.0
2014-05-12 00:00:00-04:00,26.103832244873047,26.43691635131836,25.87944793701172,26.42345428466797,26.29888916015625,38250730,0.0,0.0
2014-05-13 00:00:00-04:00,26.47182273864746,26.730112075805664,26.403011322021484,26.581520080566406,26.456212997436523,33068541,0.0,0.0
2014-05-14 00:00:00-04:00,26.5770320892334,26.5770320892334,26.192588806152344,26.26040267944336,26.136608123779297,23835261,0.0,0.0
2014-05-15 00:00:00-04:00,26.213031768798828,26.22150993347168,25.8001651763916,25.927814483642578,25.80558967590332,34087331,0.0,0.0
2014-05-16 00:00:00-04:00,25.99812126159668,26.018566131591797,25.70143699645996,25.96022605895996,25.837844848632812,29705333,0.0,0.0
2014-05-19 00:00:00-04:00,25.913854598999023,26.416473388671875,25.808292388916016,26.3705997467041,26.246286392211914,25555972,0.0,0.0
2014-05-20 00:00:00-04:00,26.414478302001953,26.73809051513672,26.242950439453125,26.41597557067871,26.29144859313965,35695734,0.0,0.0
2014-05-21 00:00:00-04:00,26.572046279907227,26.88533592224121,26.522682189941406,26.873220443725586,26.746536254882812,23925508,0.0,0.0
2014-05-22 00:00:00-04:00,26.982419967651367,27.305034637451172,26.964967727661133,27.178382873535156,27.050262451171875,32316482,0.0,0.0
2014-05-23 00:00:00-04:00,27.2880802154541,27.6062068939209,27.110567092895508,27.559335708618164,27.42941665649414,38643806,0.0,0.0
2014-05-27 00:00:00-04:00,27.72388458251953,28.222515106201172,27.64160919189453,28.220022201538086,28.08698844909668,42083223,0.0,0.0
2014-05-28 00:00:00-04:00,28.15121078491211,28.31426239013672,27.97319984436035,28.00710678100586,27.875076293945312,33040464,0.0,0.0
2014-05-29 00:00:00-04:00,28.090377807617188,28.12278938293457,27.859012603759766,27.927326202392578,27.795673370361328,27082150,0.0,0.0
2014-05-30 00:00:00-04:00,27.963226318359375,27.990652084350586,27.719396591186523,27.9178524017334,27.786245346069336,35422988,0.0,0.0
2014-06-02 00:00:00-04:00,27.958240509033203,27.968212127685547,27.211790084838867,27.62066650390625,27.490459442138672,28700582,0.0,0.0
2014-06-03 00:00:00-04:00,27.474069595336914,27.541385650634766,27.053224563598633,27.17239761352539,27.04430389404297,37332215,0.0,0.0
