Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2014-01-02 00:00:00-05:00,136.00999450683594,137.25,135.50999450683594,136.6699981689453,116.80793762207031,3366700,0.0,0.0
2014-01-03 00:00:00-05:00,137.05999755859375,138.5,137.0500030517578,137.6199951171875,117.61985778808594,3177400,0.0,0.0
2014-01-06 00:00:00-05:00,139.39999389648438,139.75999450683594,137.8000030517578,138.41000366210938,118.29507446289062,4196500,0.0,0.0
2014-01-07 00:00:00-05:00,138.5800018310547,141.10000610351562,138.5,140.50999450683594,120.08987426757812,4238500,0.0,0.0
2014-01-08 00:00:00-05:00,140.69000244140625,141.39999389648438,139.36000061035156,140.82000732421875,120.35482025146484,4236100,0.0,0.0
2014-01-09 00:00:00-05:00,141.50999450683594,142.52000427246094,140.5399932861328,142.1300048828125,121.47444915771484,4052500,0.0,0.0
2014-01-10 00:00:00-05:00,142.7899932861328,142.8000030517578,140.89999389648438,141.89999389648438,121.27787017822266,4549500,0.0,0.0
2014-01-13 00:00:00-05:00,141.5500030517578,142.13999938964844,140.3800048828125,140.6999969482422,120.25228118896484,4462400,0.0,0.0
2014-01-14 00:00:00-05:00,140.85000610351562,141.6999969482422,137.8000030517578,140.00999450683594,119.66255187988281,8441600,0.0,0.0
2014-01-15 00:00:00-05:00,140.3000030517578,141.0800018310547,140.13999938964844,140.6199951171875,120.18390655517578,3030800,0.0,0.0
2014-01-16 00:00:00-05:00,140.3300018310547,141.4499969482422,140.07000732421875,140.2100067138672,119.83350372314453,3062900,0.0,0.0
2014-01-17 00:00:00-05:00,140.0800018310547,141.0,139.75,140.4600067138672,120.04714965820312,3382700,0.0,0.0
2014-01-21 00:00:00-05:00,141.4600067138672,142.4600067138672,140.80999755859375,141.6699981689453,121.08131408691406,3240600,0.0,0.0
2014-01-22 00:00:00-05:00,142.30999755859375,144.57000732421875,141.8699951171875,144.3699951171875,123.38890075683594,4388700,0.0,0.0
2014-01-23 00:00:00-05:00,143.10000610351562,143.88999938964844,141.10000610351562,141.30999755859375,120.77362823486328,4491400,0.0,0.0
2014-01-24 00:00:00-05:00,140.39999389648438,140.47000122070312,136.32000732421875,136.64999389648438,116.79084777832031,5856800,0.0,0.0
2014-01-27 00:00:00-05:00,136.6999969482422,138.4600067138672,135.64999389648438,137.36000061035156,117.39768981933594,5057800,0.0,0.0
2014-01-28 00:00:00-05:00,137.61000061035156,138.08999633789062,136.44000244140625,137.08999633789062,117.16688537597656,4606200,0.0,0.0
2014-01-29 00:00:00-05:00,131.6999969482422,131.75999450683594,128.07000732421875,129.77999877929688,110.91926574707031,15993400,0.0,0.0
2014-01-30 00:00:00-05:00,131.6999969482422,131.6999969482422,125.19999694824219,126.52999877929688,108.14158630371094,10406200,0.0,0.0
2014-01-31 00:00:00-05:00,124.45999908447266,126.87000274658203,123.08000183105469,125.26000213623047,107.05614471435547,9732700,0.0,0.0
2014-02-03 00:00:00-05:00,124.23999786376953,126.5199966430664,122.75,123.08000183105469,105.1929702758789,9309600,0.0,0.0
2014-02-04 00:00:00-05:00,123.06999969482422,123.80000305175781,120.52999877929688,122.04000091552734,104.30413055419922,9304100,0.0,0.0
2014-02-05 00:00:00-05:00,121.0,121.94000244140625,118.7699966430664,121.4000015258789,103.75711822509766,9689100,0.0,0.0
2014-02-06 00:00:00-05:00,121.79000091552734,122.72000122070312,121.51000213623047,122.66999816894531,104.8425521850586,6738800,0.0,0.0
2014-02-07 00:00:00-05:00,123.75,127.20999908447266,123.6500015258789,127.0199966430664,108.56036376953125,8906300,0.0,0.0
2014-02-10 00:00:00-05:00,128.9600067138672,128.97000122070312,126.3499984741211,127.16000366210938,108.68002319335938,8173500,0.0,0.0
2014-02-11 00:00:00-05:00,127.6500015258789,130.69000244140625,127.45999908447266,130.16000366210938,111.24403381347656,7874000,0.0,0.0
2014-02-12 00:00:00-05:00,130.2899932861328,130.5500030517578,128.0,128.1300048828125,110.1266860961914,5798800,0.73,0.0
2014-02-13 00:00:00-05:00,127.05999755859375,129.94000244140625,127.05999755859375,129.5,111.30419158935547,4203400,0.0,0.0
2014-02-14 00:00:00-05:00,129.08999633789062,130.41000366210938,128.02000427246094,130.16000366210938,111.87145233154297,4807700,0.0,0.0
2014-02-18 00:00:00-05:00,130.1300048828125,130.94000244140625,129.60000610351562,130.6300048828125,112.27543640136719,4645300,0.0,0.0
2014-02-19 00:00:00-05:00,130.11000061035156,130.5,128.3699951171875,128.38999938964844,110.35014343261719,5146600,0.0,0.0
2014-02-20 00:00:00-05:00,128.47999572753906,129.99000549316406,127.51000213623047,129.55999755859375,111.35578918457031,4466400,0.0,0.0
2014-02-21 00:00:00-05:00,129.8000030517578,129.8000030517578,128.11000061035156,128.27999877929688,110.255615234375,5164000,0.0,0.0
2014-02-24 00:00:00-05:00,128.3800048828125,130.8000030517578,128.36000061035156,129.58999633789062,111.38156127929688,4635700,0.0,0.0
2014-02-25 00:00:00-05:00,129.3000030517578,129.75,126.20999908447266,126.77999877929688,108.96636962890625,7308800,0.0,0.0
2014-02-26 00:00:00-05:00,127.23999786376953,127.94000244140625,126.36000061035156,126.61000061035156,108.82026672363281,4803600,0.0,0.0
2014-02-27 00:00:00-05:00,126.47000122070312,128.55999755859375,126.26000213623047,128.55999755859375,110.49627685546875,4649700,0.0,0.0
2014-02-28 00:00:00-05:00,128.75,129.9499969482422,128.05999755859375,128.9199981689453,110.80570220947266,4361400,0.0,0.0
2014-03-03 00:00:00-05:00,127.18000030517578,128.44000244140625,126.5199966430664,128.22000122070312,110.20404815673828,4847100,0.0,0.0
2014-03-04 00:00:00-05:00,129.3800048828125,131.0,129.3300018310547,130.22999572753906,111.9316177368164,5422800,0.0,0.0
2014-03-05 00:00:00-05:00,130.39999389648438,130.8000030517578,128.69000244140625,128.7899932861328,110.6939468383789,4095200,0.0,0.0
2014-03-06 00:00:00-05:00,129.00999450683594,129.3699951171875,128.02999877929688,128.86000061035156,110.75413513183594,3595900,0.0,0.0
2014-03-07 00:00:00-05:00,129.75,130.16000366210938,128.07000732421875,128.5399932861328,110.47908020019531,4297800,0.0,0.0
2014-03-10 00:00:00-04:00,126.51000213623047,127.27999877929688,124.76000213623047,126.88999938964844,109.0609130859375,7039200,0.0,0.0
2014-03-11 00:00:00-04:00,127.02999877929688,127.2699966430664,125.62000274658203,125.66999816894531,108.01233673095703,4190000,0.0,0.0
2014-03-12 00:00:00-04:00,125.0,125.19999694824219,123.80999755859375,124.43000030517578,106.94657897949219,5040100,0.0,0.0
2014-03-13 00:00:00-04:00,124.6500015258789,125.61000061035156,121.62999725341797,121.88999938964844,104.76346588134766,6071200,0.0,0.0
2014-03-14 00:00:00-04:00,122.12000274658203,124.27999877929688,121.94999694824219,123.11000061035156,105.81204986572266,5698400,0.0,0.0
2014-03-17 00:00:00-04:00,123.97000122070312,125.81999969482422,123.91999816894531,125.41999816894531,107.79747009277344,4380500,0.0,0.0
2014-03-18 00:00:00-04:00,125.58999633789062,125.81999969482422,123.66000366210938,124.04000091552734,106.61135864257812,4151600,0.0,0.0
2014-03-19 00:00:00-04:00,124.31999969482422,125.19999694824219,121.37000274658203,122.23999786376953,105.06430053710938,6673000,0.0,0.0
2014-03-20 00:00:00-04:00,122.58999633789062,123.9000015258789,121.37999725341797,123.7300033569336,106.3449478149414,4601700,0.0,0.0
2014-03-21 00:00:00-04:00,124.05999755859375,124.44999694824219,122.5,122.58000183105469,105.35651397705078,7973600,0.0,0.0
